last_update,station_id,station_name,physical_configuration,latitude,longitude,altitude,address,capacity,rental_methods,groups,obcn,nearby_distance,num_bikes_available,mechanical_bikes_available,electric_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,is_charging_station,status
2025-02-16 23:53:30,7271,Yonge St / Alexander St - SMART,SMARTMAPFRAME,43.662862,-79.383572,,Yonge St / Alexander St,18,"'KEY','TRANSITCARD','PHONE'","'South','Church Wellesley / Yorkville'",437-992-3627,1000.0,7,7,0,0,10,1,1,1,1,2025-02-16 23:52:40,0,IN_SERVICE
2025-02-16 23:53:30,7272,Yonge St / Dundonald St - SMART,SMARTMAPFRAME,43.665801,-79.384796,,Yonge St / Dundonald St,12,"'KEY','TRANSITCARD','PHONE'","'South','Church Wellesley / Yorkville'",437-992-6086,1000.0,2,2,0,1,8,0,1,1,1,2025-02-16 23:51:31,0,IN_SERVICE
2025-02-16 23:53:30,7273,Bay St / Charles St W - SMART,SMARTMAPFRAME,43.668153,-79.38891,,Bay St / Charles St W,20,"'KEY','TRANSITCARD','PHONE'","'North','Church Wellesley / Yorkville'",437-992-7265,1000.0,11,11,0,1,7,1,1,1,1,2025-02-16 23:53:29,0,IN_SERVICE
2025-02-16 23:53:30,7274,Queen's Park Cres E / Grosvenor St - SMART,SMARTMAPFRAME,43.661803,-79.389682,,Queen's Park Cres E / Grosvenor St,16,"'KEY','TRANSITCARD','PHONE'","'P7274-7026','South','U of T - Hospital Row'",437-992-0939,1000.0,2,2,0,0,14,0,1,1,1,2025-02-16 23:51:26,0,IN_SERVICE
2025-02-16 23:53:30,7276,Bloor St W / Balmuto St,REGULAR,43.66981064282057,-79.38801106873031,,Bloor St W / Balmuto St,11,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Church Wellesley / Yorkville'",647-669-4314,1000.0,4,4,0,0,7,0,1,1,1,2025-02-16 23:51:32,0,IN_SERVICE
2025-02-16 23:53:30,7277,Chorley Park - SMART,SMARTMAPFRAME,43.6856,-79.3718,,Chorley Park,20,"'KEY','TRANSITCARD','PHONE'","'East','Davenport - Dupont'",437-992-0849,1000.0,9,8,1,0,11,0,1,1,1,2025-02-16 23:51:38,0,IN_SERVICE
2025-02-16 23:53:30,7278,Mallon Ave / Jones Ave -SMART,SMARTMAPFRAME,43.66587,-79.33443,,Mallon Ave / Jones Ave,16,"'KEY','TRANSITCARD','PHONE'","'East','Leslieville - Woodbine'",437-992-0901,1000.0,14,14,0,0,2,0,1,1,1,2025-02-16 23:51:01,0,IN_SERVICE
2025-02-16 23:53:30,7279,Rosehill Ave / Avoca Ave - SMART,SMARTMAPFRAME,43.687999,-79.38906,,Rosehill Ave / Avoca Ave,16,"'KEY','TRANSITCARD','PHONE'","'North','Mid Town'",437-992-6053,1000.0,1,1,0,0,15,0,1,1,1,2025-02-16 23:51:30,0,IN_SERVICE
2025-02-16 23:53:30,7280,Charles St E / Jarvis St - SMART,SMARTMAPFRAME,43.669604,-79.381171,,Charles St E / Jarvis St,20,"'KEY','TRANSITCARD','PHONE'","'East','Church Wellesley / Yorkville'",437-992-7283,1000.0,4,4,0,0,15,0,1,1,1,2025-02-16 23:52:47,0,IN_SERVICE
2025-02-16 23:53:30,7281,Charles St W / Balmuto St - SMART,SMARTMAPFRAME,43.668427,-79.38725,,Charles St W / Balmuto St,24,"'KEY','TRANSITCARD','PHONE'","'North','Church Wellesley / Yorkville'",437-992-2844,1000.0,14,13,1,1,8,1,1,1,1,2025-02-16 23:52:39,0,IN_SERVICE
2025-02-16 23:53:30,7282,Adelaide St W / Bay St,VAULT,43.650152,-79.379856,,Adelaide St W / Bay St,23,"'KEY','TRANSITCARD','PHONE'","'South','Financial District'",437-992-6479,1000.0,15,15,0,0,8,0,1,1,1,2025-02-16 23:52:15,0,IN_SERVICE
2025-02-16 23:53:30,7283,Front St W / Bay St (South Side),REGULAR,43.64595,-79.378761,,Front St W / Bay St (South Side),19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'South','Financial District'",647-388-9361,1000.0,15,15,0,0,3,1,1,1,1,2025-02-16 23:51:20,0,IN_SERVICE
2025-02-16 23:53:30,7284,University Ave / King St W - SMART,SMARTMAPFRAME,43.6477785,-79.3847928,,University Ave / King St W,24,"'KEY','TRANSITCARD','PHONE'","'South','Financial District'",437-992-4749,1000.0,21,21,0,0,3,0,1,1,1,2025-02-16 23:50:55,0,IN_SERVICE
2025-02-16 23:53:30,7285,Spadina Ave / Harbord St - SMART,SMARTMAPFRAME,43.6629228,-79.4018451,,Spadina Ave / Harbord St,36,"'KEY','TRANSITCARD','PHONE'","'South','U of T - Hospital Row'",437-992-6585,1000.0,7,7,0,0,29,0,1,1,1,2025-02-16 23:52:59,0,IN_SERVICE
2025-02-16 23:53:30,7286,Gerrard St E / Broadview Ave  - SMART,SMARTMAPFRAME,43.665656,-79.352055,,Gerrard St E / Broadview,18,"'KEY','TRANSITCARD','PHONE'","'East','Leslieville - Woodbine'",437-992-0777,1000.0,10,10,0,0,8,0,1,1,1,2025-02-16 23:53:08,0,IN_SERVICE
2025-02-16 23:53:30,7287,Queen St E / Pape Ave - SMART,SMARTMAPFRAME,43.661673,-79.337789,,Queen St E / Pape Ave,15,"'KEY','TRANSITCARD','PHONE'","'East','Leslieville - Woodbine'",437-992-0758,1000.0,10,10,0,0,5,0,1,1,1,2025-02-16 23:51:38,0,IN_SERVICE
2025-02-16 23:53:30,7288,Humber Bay Shores Park West,REGULAR,43.6224434,-79.480284,0.0,Humber Bay Shores Park West,30,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Humber Bay Shores'",647-643-9762,1000.0,11,10,1,2,16,0,1,1,1,2025-02-16 23:51:00,0,IN_SERVICE
2025-02-16 23:53:30,7289,Humber Bay Shores Park East,REGULAR,43.6308933,-79.4722622,0.0,Humber Bay Shores Park East,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Humber Bay Shores'",647-643-9740,1000.0,6,6,0,1,15,1,1,1,1,2025-02-16 23:53:26,0,IN_SERVICE
2025-02-16 23:53:30,7291,190 Queens Quay E,REGULAR,43.6451308,-79.36536439999999,,Lake Shore Blvd E / Parliament St,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Watefront'",437-770-9931,1000.0,5,5,0,0,10,0,1,1,1,2025-02-16 23:50:34,0,IN_SERVICE
2025-02-16 23:53:30,7292,Granby St / Church St - SMART,SMARTMAPFRAME,43.6614605,-79.37894570000002,,Granby St / Church St -SMART,24,"'KEY','TRANSITCARD','PHONE'","'South','Church Wellesley / Yorkville'",647-309-0035,1000.0,2,2,0,0,22,0,1,1,1,2025-02-16 23:52:32,0,IN_SERVICE
2025-02-16 23:53:30,7296,Westmoreland Ave / Fernbank Ave,REGULAR,43.665327,-79.43235,,Westmoreland Ave / Fernbank Ave,18,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Annex Efit drop off','Davenport - Dupont'",437-771-6958,1000.0,6,6,0,1,10,1,1,1,1,2025-02-16 23:51:48,0,IN_SERVICE
2025-02-16 23:53:30,7297,Havelock St / Dufferin Park,REGULAR,43.657343,-79.43112,,Havelock St / Dufferin Park,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','College St - Harbord St'",437-772-3680,1000.0,3,3,0,1,15,0,1,1,1,2025-02-16 23:52:16,0,IN_SERVICE
2025-02-16 23:53:30,7298,Bathurst St / Adelaide St W,REGULAR,43.645324,-79.40345,,Bathurst St / Adelaide St W,24,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'South','Fort York - Entertainment District'",437-776-9943,1000.0,6,6,0,0,17,1,1,1,1,2025-02-16 23:52:46,0,IN_SERVICE
2025-02-16 23:53:30,7299,Mill St / Parliament St,REGULAR,43.650256,-79.36163,,Mill St / Parliament St,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Regent Park - Distillery'",437-922-8965,1000.0,8,8,0,0,7,0,1,1,1,2025-02-16 23:52:45,0,IN_SERVICE
2025-02-16 23:53:30,7301,Primrose Ave / Davenport Rd,REGULAR,43.67142,-79.445947,,Primrose Ave / Davenport Rd,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Davenport - Dupont'",437-928-7044,1000.0,7,7,0,0,7,1,1,1,1,2025-02-16 23:51:29,0,IN_SERVICE
2025-02-16 23:53:30,7302,Winona Dr / Davenport Rd,REGULAR,43.674923,-79.430465,,Winona Dr / Davenport Rd,11,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Davenport - Dupont'",647-308-8067,1000.0,3,3,0,1,7,0,1,1,1,2025-02-16 23:53:25,0,IN_SERVICE
2025-02-16 23:53:30,7303,Queen St E / Woodward Ave,REGULAR,43.665269,-79.319796,,Queen St E / Woodward Ave,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",437-990-2838,1000.0,6,6,0,0,12,1,1,1,1,2025-02-16 23:52:24,0,IN_SERVICE
2025-02-16 23:53:30,7309,Queen St E / Rhodes Ave,REGULAR,43.666224,-79.317693,,Queen St. E / Rhodes Ave.,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",647-308-0520,1000.0,16,16,0,0,7,0,1,1,1,2025-02-16 23:53:13,0,IN_SERVICE
2025-02-16 23:53:30,7311,Sherbourne St / Isabella St,REGULAR,43.669576,-79.375961,,Sherbourne St / Isabella St,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Church Wellesley / Yorkville'",437-991-5923,1000.0,6,6,0,1,12,0,1,1,1,2025-02-16 23:52:31,0,IN_SERVICE
2025-02-16 23:53:30,7312,Amelia St / Sumach St,REGULAR,43.66852,-79.363525,,Amelia St. / Sumach St.,11,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Church Wellesley / Yorkville'",437-991-7841,1000.0,1,0,1,0,10,0,1,1,1,2025-02-16 23:51:24,0,IN_SERVICE
2025-02-16 23:53:30,7313,Emdaabiimok Ave / Lake Shore Blvd E,REGULAR,43.662771,-79.315223,,1420 Lake Shore Blvd E,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",437-994-6254,1000.0,13,13,0,0,2,0,1,1,1,2025-02-16 23:51:18,0,IN_SERVICE
2025-02-16 23:53:30,7314,Queen St. E / Eastern Ave,REGULAR,43.667208,-79.312315,,Queen St E / Eastern Ave,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",437-995-6804,1000.0,12,12,0,0,3,0,1,1,1,2025-02-16 23:52:50,0,IN_SERVICE
2025-02-16 23:53:30,7315,Queen St E / Hammersmith Ave,REGULAR,43.671349,-79.29451,,Queen St E / Hammersmith Ave,11,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",437-995-8093,1000.0,10,10,0,0,1,0,1,1,1,2025-02-16 23:53:22,0,IN_SERVICE
2025-02-16 23:53:30,7316,Queen St. E / Spruce Hill Rd.,REGULAR,43.672571,-79.289,,Queen St. E / Spruce Hill Rd.,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",437-997-7187,1000.0,11,11,0,0,4,0,1,1,1,2025-02-16 23:52:23,0,IN_SERVICE
2025-02-16 23:53:30,7317,Hubbard Blvd / Balsam Av,REGULAR,43.669328,-79.288949,,Hubbard Blvd / Balsam Av,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",437-999-2694,1000.0,9,9,0,2,8,0,1,1,1,2025-02-16 23:52:47,0,IN_SERVICE
2025-02-16 23:53:30,7318,Hubbard Blvd / Glen Manor Dr,REGULAR,43.668633,-79.291162,,Hubbard Blvd. / Glen Manor Dr.,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",647-283-9121,1000.0,9,9,0,0,6,0,1,1,1,2025-02-16 23:53:04,0,IN_SERVICE
2025-02-16 23:53:30,7319,Lake Shore Blvd E / Knox Ave,REGULAR,43.660206,-79.3244,,Lake Shore Blvd E / Knox Ave,11,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",647-286-6124,1000.0,10,10,0,0,1,0,1,1,1,2025-02-16 23:51:04,0,IN_SERVICE
2025-02-16 23:53:30,7320,Front St W / University Ave (1),REGULAR,43.6451635,-79.3831757,,Front St W / University Ave (1),19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'South','Financial District'",647-291-7762,1000.0,2,2,0,0,17,0,1,1,1,2025-02-16 23:52:52,0,IN_SERVICE
2025-02-16 23:53:30,7321,Front St W / University Ave (2),REGULAR,43.6452972,-79.3827914,,Front St W / University Ave (2),19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'South','Financial District'",647-292-3168,1000.0,15,15,0,0,4,0,1,1,1,2025-02-16 23:52:29,0,IN_SERVICE
2025-02-16 23:53:30,7322,East Liberty St / Western Battery Rd,REGULAR,43.6392777,-79.4115736,,E Liberty St / Western Battery Rd,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Liberty Village - Queen West'",647-289-6923,1000.0,1,1,0,1,16,1,1,1,1,2025-02-16 23:51:52,0,IN_SERVICE
2025-02-16 23:53:30,7323,457 King St W,REGULAR,43.6452091,-79.3960744,,457 King St W.,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'South','Fort York - Entertainment District'",647-295-6273,1000.0,13,13,0,1,5,0,1,1,1,2025-02-16 23:51:13,0,IN_SERVICE
2025-02-16 23:53:30,7324,King St W / Charlotte St,REGULAR,43.645572,-79.39399,,King St W / Charlotte St,22,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'South','Fort York - Entertainment District'",647-297-6118,1000.0,16,16,0,0,5,0,1,1,1,2025-02-16 23:51:01,0,IN_SERVICE
2025-02-16 23:53:30,7326,Davenport Rd / Lansdowne Ave,REGULAR,43.671526,-79.44874,,Davenport Rd / Landsdowne Rd,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Davenport - Dupont'",647-308-7857,1000.0,9,9,0,0,10,0,1,1,1,2025-02-16 23:51:15,0,IN_SERVICE
2025-02-16 23:53:30,7327,Davenport Rd / Dovercourt Rd - SMART,SMARTMAPFRAME,43.6741219,-79.4352208,,Davenport Rd / Oakwood Rd - SMART,16,"'KEY','TRANSITCARD','PHONE'","'West','Davenport - Dupont'",647-298-0692,1000.0,0,0,0,0,14,1,1,1,1,2025-02-16 23:51:27,0,IN_SERVICE
2025-02-16 23:53:30,7329,Crawford St / Queen St W,REGULAR,43.645665,-79.415345,,Crawford St / Queen St W,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Liberty Village - Queen West'",647-328-3562,1000.0,9,9,0,0,10,0,1,1,1,2025-02-16 23:51:03,0,IN_SERVICE
2025-02-16 23:53:30,7331,Coxwell Ave / Plains Rd,REGULAR,43.69595,-79.328535,,Coxwell Ave / Plains Rd,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Danforth'",647-338-3505,1000.0,2,2,0,4,13,0,1,1,1,2025-02-16 23:53:17,0,IN_SERVICE
2025-02-16 23:53:30,7332,200 Bloor St E,REGULAR,43.671561,-79.38117,,200 Bloor St. E.,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Church Wellesley / Yorkville'",647-669-3468,1000.0,0,0,0,0,23,0,1,1,1,2025-02-16 23:51:32,0,IN_SERVICE
2025-02-16 23:53:30,7333,King St E / Victoria St,REGULAR,43.6495789,-79.3762096,,King St E / Victoria St,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'South','Financial District'",647-339-5578,1000.0,15,15,0,0,3,1,1,1,1,2025-02-16 23:51:20,0,IN_SERVICE
2025-02-16 23:53:30,7334,Simcoe St / Wellington St W North,REGULAR,43.6462176,-79.3855048,,Simcoe St / Wellington St 2,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'South','Financial District'",647-400-0149,1000.0,12,12,0,1,2,0,1,1,1,2025-02-16 23:51:43,0,IN_SERVICE
2025-02-16 23:53:30,7335,Bay St / Bloor St W (West Side),REGULAR,43.669244,-79.3894,,1188 Bay St,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Church Wellesley / Yorkville'",647-719-3074,1000.0,9,9,0,0,10,0,1,1,1,2025-02-16 23:51:41,0,IN_SERVICE
2025-02-16 23:53:30,7336,Queen St E / Alton Av,REGULAR,43.663912,-79.327987,,Queen St E / Alton Av,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",647-402-6382,1000.0,14,14,0,1,4,0,1,1,1,2025-02-16 23:53:08,0,IN_SERVICE
2025-02-16 23:53:30,7337,Gerrard Square Mall (1010 Gerrard St E),REGULAR,43.668553,-79.338673,,Gerrard Square Mall (1010 Gerrard St E),23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",647-404-3197,1000.0,18,18,0,0,3,0,1,1,1,2025-02-16 23:50:48,0,IN_SERVICE
2025-02-16 23:53:30,7338,Logan Ave / Bain Ave,REGULAR,43.6720273,-79.3470557,,Logan Ave / Bain Ave,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",647-404-6830,1000.0,15,15,0,1,3,0,1,1,1,2025-02-16 23:50:41,0,IN_SERVICE
2025-02-16 23:53:30,7339,Carlaw Ave / Strathcona Ave,REGULAR,43.6753188,-79.3462789,,Carlaw Ave / Strathcona Ave,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Danforth'",647-407-3193,1000.0,0,0,0,0,15,0,1,1,1,2025-02-16 23:51:44,0,IN_SERVICE
2025-02-16 23:53:30,7340,Blake St / Boultbee Ave,REGULAR,43.672453,-79.338259,,Blake St / Boultbee Ave,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",647-408-4316,1000.0,9,8,1,0,6,0,1,1,1,2025-02-16 23:52:14,0,IN_SERVICE
2025-02-16 23:53:30,7341,Eastern Ave / Winnifred Ave,REGULAR,43.6592088,-79.3348396,0.0,Eastern Ave / Winnifred Ave,14,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",647-500-1782,1000.0,4,4,0,0,10,0,1,1,1,2025-02-16 23:53:01,0,IN_SERVICE
2025-02-16 23:53:30,7342,Morse St / Eastern Ave,REGULAR,43.657991,-79.340075,,Morse St / Eastern Ave,11,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",647-449-8038,1000.0,7,7,0,0,3,1,1,1,1,2025-02-16 23:51:38,0,IN_SERVICE
2025-02-16 23:53:30,7343,Alton Ave / Dundas St E (Greenwood Park),REGULAR,43.66745,-79.329408,,Alton Ave / Dundas St E (Greenwood Park),23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",647-449-0293,1000.0,8,8,0,0,15,0,1,1,1,2025-02-16 23:50:59,0,IN_SERVICE
2025-02-16 23:53:30,7344,Cherry Beach,REGULAR,43.637764,-79.345359,,Cherry Beach,48,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Watefront'",647-501-9648,1000.0,14,14,0,1,33,0,1,1,1,2025-02-16 23:51:48,0,IN_SERVICE
2025-02-16 23:53:30,7345,Cherry Beach Sports Fields (55 Unwin Ave),REGULAR,43.6408346,-79.3429074,,Cherry Beach Sports Field (55 Unwin Ave),31,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Watefront'",647-504-2481,1000.0,18,18,0,0,12,0,1,1,1,2025-02-16 23:52:54,0,IN_SERVICE
2025-02-16 23:53:30,7346,Logan Ave / Gerrard St E,REGULAR,43.6672144,-79.3452697,,Logan Av / Gerrard St E,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",647-504-9664,1000.0,16,16,0,0,7,0,1,1,1,2025-02-16 23:51:06,0,IN_SERVICE
2025-02-16 23:53:30,7347,Regal Rd / Dufferin St,REGULAR,43.673939,-79.441159,,Regal Rd / Dufferin St,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Davenport - Dupont'",647-530-4259,1000.0,1,1,0,2,12,0,1,1,1,2025-02-16 23:51:25,0,IN_SERVICE
2025-02-16 23:53:30,7348,Pape Ave / Gamble Ave,REGULAR,43.690237,-79.350119,,Pape Ave / Gamble Ave,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Danforth'",647-530-8374,1000.0,10,10,0,1,8,0,1,1,1,2025-02-16 23:53:02,0,IN_SERVICE
2025-02-16 23:53:30,7349,Gamble Ave / Broadview Ave,REGULAR,43.689211,-79.35438,,Gamble Ave / Broadview Ave,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Danforth'",437-688-6110,1000.0,2,2,0,0,20,1,1,1,1,2025-02-16 23:51:57,0,IN_SERVICE
2025-02-16 23:53:30,7350,Broadview Ave / Westwood Ave,REGULAR,43.6848652,-79.356602,,Broadview Ave/ Westwood Ave,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Danforth'",647-502-7565,1000.0,2,2,0,0,21,0,1,1,1,2025-02-16 23:51:45,0,IN_SERVICE
2025-02-16 23:53:30,7351,Pretoria Ave / Broadview Ave,REGULAR,43.6783213,-79.35822,,Pretoria Av / Broadview Av,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Danforth'",647-537-6941,1000.0,1,1,0,0,18,0,1,1,1,2025-02-16 23:50:33,0,IN_SERVICE
2025-02-16 23:53:30,7352,Cosburn Ave / Donlands Ave,REGULAR,43.690537,-79.341307,,Cosburn Ave / Donlands Ave,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Danforth'",647-620-2577,1000.0,2,2,0,1,15,1,1,1,1,2025-02-16 23:50:46,0,IN_SERVICE
2025-02-16 23:53:30,7353,Fulton Ave / Pape Ave,REGULAR,43.68395,-79.347046,,Fulton Ave / Pape Ave,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Danforth'",647-719-4165,1000.0,1,1,0,0,18,0,1,1,1,2025-02-16 23:52:26,0,IN_SERVICE
2025-02-16 23:53:30,7354,Tommy Thompson Park (Leslie Street Spit),REGULAR,43.65222662225532,-79.32295440954084,,Tommy Thompson Park (Leslie Street Spit),31,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",W14-Tommy Thompson Park  - Parking Lot,16093.4,8,8,0,0,20,3,1,1,1,2025-02-16 23:50:43,0,IN_SERVICE
2025-02-16 23:53:30,7355,Beltline Trail / Chaplin Cres,REGULAR,43.704461,-79.423122,,Beltline Trail / Chaplin Cres.,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Eglinton Ave W'",647-621-3920,1000.0,4,4,0,0,11,0,1,1,1,2025-02-16 23:51:57,0,IN_SERVICE
2025-02-16 23:53:30,7356,King St E / Berkeley St,VAULT,43.651885,-79.3649,,King St E / Ontario St.,31,"'KEY','TRANSITCARD','PHONE'","'East','Regent Park - Distillery'",647-622-7822,1000.0,22,22,0,0,9,0,1,1,1,2025-02-16 23:52:51,0,IN_SERVICE
2025-02-16 23:53:30,7357,Lake Shore Blvd E / Leslie St,REGULAR,43.659195,-79.329196,,Lake Shore Blvd E / Leslie St,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",647-621-7986,1000.0,10,10,0,0,7,1,1,1,1,2025-02-16 23:51:25,0,IN_SERVICE
2025-02-16 23:53:30,7358,Galbraith Rd / King's College Rd,VAULT,43.6603874468082,-79.39537831814152,,Galbraith Rd / King's College Rd,17,"'KEY','TRANSITCARD','PHONE'","'North','U of T - Hospital Row'",1113,1000.0,8,8,0,0,8,0,1,1,1,2025-02-16 23:52:39,0,IN_SERVICE
2025-02-16 23:53:30,7359,Rosedale Park (20 Scholfield Ave),REGULAR,43.682645,-79.377557,,Rosedale Park (20 Schofield Ave),23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Davenport - Dupont'",647-627-7470,1000.0,18,17,1,0,3,2,1,1,1,2025-02-16 23:52:28,0,IN_SERVICE
2025-02-16 23:53:30,7360,Concord Ave / Dewson St,REGULAR,43.656945,-79.424911,,Concord Av / Dewson St,17,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','College St - Harbord St'",647-632-1495,1000.0,6,6,0,0,11,0,1,1,1,2025-02-16 23:51:52,0,IN_SERVICE
2025-02-16 23:53:30,7361,Hocken Ave / Vaughan Rd,REGULAR,43.6817346,-79.4184725,,Hocken Ave./Vaughan Rd.,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','St Clair Ave W'",647-632-3844,1000.0,0,0,0,0,19,0,1,1,1,2025-02-16 23:50:49,0,IN_SERVICE
2025-02-16 23:53:30,7362,St Clair Ave W / Bathurst St.,REGULAR,43.683296,-79.418734,,St Clair Ave W / Bathurst St.,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','St Clair Ave W'",647-631-4703,1000.0,2,2,0,0,17,0,1,1,1,2025-02-16 23:53:28,0,IN_SERVICE
2025-02-16 23:53:30,7363,Wells Hill Ave / St Clair Ave W,REGULAR,43.683351,-79.41562,,Wells Hill Ave / St Clair Ave W,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','St Clair Ave W'",647-632-4134,1000.0,5,5,0,0,10,0,1,1,1,2025-02-16 23:51:08,0,IN_SERVICE
2025-02-16 23:53:30,7364,Queen St E / Nursewood Rd,REGULAR,43.673831,-79.281455,,Queen St E / Nursewood Rd (Neville Park Loop),19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",647-638-6254,1000.0,18,18,0,0,1,0,1,1,1,2025-02-16 23:52:59,0,IN_SERVICE
2025-02-16 23:53:30,7365,Kewbeach Ave / Kenilworth Ave,REGULAR,43.666325,-79.3014,,Kew Beach Ave / Kenilworth Ave,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",647-640-6506,1000.0,8,8,0,0,14,1,1,1,1,2025-02-16 23:51:46,0,IN_SERVICE
2025-02-16 23:53:30,7366,Fort York Blvd / Bathurst St - SMART,SMARTMAPFRAME,43.639052,-79.399792,,Fort York Blvd / Bathurst St SMART,20,"'KEY','TRANSITCARD','PHONE'","'South','Fort York - Entertainment District'",647-640-6519,1000.0,6,6,0,1,13,0,1,1,1,2025-02-16 23:52:38,0,IN_SERVICE
2025-02-16 23:53:30,7367,Alma Ave / Gladstone Ave SMART,SMARTMAPFRAME,43.6448617,-79.42822,,Alma Ave / Gladstone Ave SMART,15,"'KEY','TRANSITCARD','PHONE'","'West','Liberty Village - Queen West'",647-642-3920,1000.0,3,3,0,1,11,0,1,1,1,2025-02-16 23:52:27,0,IN_SERVICE
2025-02-16 23:53:30,7368,Lisgar St / Dundas St W - SMART,SMARTMAPFRAME,43.6493472,-79.42668,,Lisgar St / Dundas St SMART,8,"'KEY','TRANSITCARD','PHONE'","'West','College St - Harbord St'",647-646-6416,1000.0,2,2,0,0,4,0,1,1,1,2025-02-16 23:51:20,0,IN_SERVICE
2025-02-16 23:53:30,7371,Eglinton Ave W / Henning Ave SMART,SMARTMAPFRAME,43.7063473,-79.40161,,Eglinton Ave W / Henning Ave SMART,20,"'KEY','TRANSITCARD','PHONE'","'North','Mid Town'",647-640-6538,1000.0,0,0,0,0,20,0,1,1,1,2025-02-16 23:51:59,0,IN_SERVICE
